kd_lpse,kd_agency,kd_lelang,nama_lpse,nama_agency,kd_paket,nama_paket,nama_panitia,hasil_lelang,nama_pemenang,npwp_pemenang,hps,tgl_pengumuman,nama_satker,nilai_kontrak,tanggal_kontrak,tanggal_akhir_lelang,sumber_dana,tahun_anggaran,kategori,kd_satker,pagu,kd_pemenang,kd_kabupaten,nama_kabupaten,nama_propinsi
252,24999,968252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA BARAT,968252,Pengadaan Bahan Makanan Untuk Tahanan/Narapidana Lapas Narkotika Klas IIA Bandung,PANITIA PENGADAAN BAHAN MAKANAN NAPI/TAHANAN LP NARKOTIKA BANDUNG TA. 2013,2576102000,PT.ANTAPPADA BRATA SENA,31.163.292.1-4420,2800280000,2012-12-04,LAPAS NARKOTIKA BANDUNG,"","",2013-01-01,APBN,2013,Pengadaan Barang,305252,2800280000,103252,14752,Jakarta Selatan (Kota),DKI Jakarta
170,15170,1866170,LPSE Kementerian Agama,UIN Sultan syarif Kasim Riau,1839170,Pengadaan Jasa Security Kampus II,Pokja Pengadaan Barang/Jasa Non Konstruksi UIN Suska Riau 2012,1196839600,"","",1262844000,2012-12-28,ULP UIN SUSKA RIAU,"","",2013-01-30,APBN,2013,Jasa Lainnya,12170,1300000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
158,1158,31158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia,BNP2TKI,16158,JASA TENAGA KERJA DATA CENTER BNP2TKI (DUKUNGAN OPERASIONALISASI SISTEM INFORMASI),PANITIA ULP BNP2TKI,881100000,"","",984000000,2012-12-28,SEKRETARIAT UTAMA,"","",2013-01-16,APBN,2013,Jasa Lainnya,2158,984000000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
10,2010,671010,LPSE Kota Surabaya,LPSE Kota Surabaya,516010,PEMELIHARAAN TAMAN kawasan MERR,POKJA 7_KKJ,229642202,"","",257587100,2012-12-28,Dinas Kebersihan dan Pertamanan,"","",2013-02-18,APBD,2013,Pekerjaan Konstruksi,36010,282000000,"",14843,Bangkalan (Kab.),Jawa Timur
47,5047,4514047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4071047,PEKERJAAN JASA LINEN UMUM KEBUTUHAN TAHUN ANGGARAN 2013,POKJA PENGADAAN ULP RSUP Fatmawati Jakarta TA 2012,827475000,PT. Jasa Optima Lestari,02.839.288.4-4090,973500000,2012-12-06,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-01-14,BLU,2013,Jasa Lainnya,73047,975000000,6338047,14748,Jakarta Pusat (Kota),DKI Jakarta
47,5047,4547047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4066047,"PEKERJAAN PENGENDALIAN HAMA TIKUS, SERANGGA DAN BINATANG PENGGANGGU LAINNYA DI RSUP FATMAWATI KEBUTUHAN TAHUN 2013",POKJA PENGADAAN ULP RSUP Fatmawati Jakarta TA 2012,267701504,PT. BIOSIS MULTI JAYA,02.696.454.4-0450,288862794,2012-12-14,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-01-14,BLU,2013,Jasa Lainnya,73047,300000000,4478047,14748,Jakarta Pusat (Kota),DKI Jakarta
47,5047,4535047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4069047,PEKERJAAN JASA PEMILIHARAAN INTALASI PENGOLAHAN AIR LIMBAH ( IPAL ),POKJA PENGADAAN ULP RSUP Fatmawati Jakarta TA 2012,267300000,PT ANGKASA PERSADA,31.450.957.1-0050,361000860,2012-12-13,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-01-14,BLU,2013,Jasa Lainnya,73047,500000000,7717047,14748,Jakarta Pusat (Kota),DKI Jakarta
47,5047,4501047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4056047,PENGADAAN BAHAN MAKANAN SEGAR UNTUK PASIEN,POKJA PENGADAAN ULP RSUP Fatmawati Jakarta TA 2012,2591710500,CV. D & D Bersaudara,31.220.017.3-4110,2967124500,2012-12-04,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-01-07,APBN,2013,Pengadaan Barang,73047,7500000000,4412047,14748,Jakarta Pusat (Kota),DKI Jakarta
47,5047,4530047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4051047,JASA KONTRAK SERVICE LIFT DAN DUMWATER,POKJA PENGADAAN ULP RSUP Fatmawati Jakarta TA 2012,529980000,PT Power Energy Tekhindo,31.286.644.5-0130,539523600,2012-12-11,Rumah Sakit Umum Pusat Fatmawati Jakarta,"","",2013-01-14,BLU,2013,Jasa Lainnya,73047,750000000,6497047,14748,Jakarta Pusat (Kota),DKI Jakarta
252,25999,1187252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TENGAH,1209252,Pengadaan bahan makanan narapidana/tahanan Rutan Kebumen TA. 2013,Pengadaan bahan makanan narapidana/tahanan Rutan Kebumen TA. 2013,571718900,"","",576428000,2012-12-17,Rutan Kebumen,"","",2013-01-01,APBN,2013,Pengadaan Barang,417252,578525000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
252,12999,1000252,LPSE Kementerian Hukum dan HAM RI,KANWIL NANGGROE ACEH DARUSSALAM,1007252,PENGADAAN BAHAN MAKANAN NARAPIDANDA DAN TAHANAN PADA RUMAH TAHANAN NEGARA KLAS IIB JANTHO,Pokja Pengadaan Bama Napi/ Tahanan pada Rutan Klas IIB Jantho T.A 2013,714613000,"","",762539000,2012-12-06,RUTAN KLAS IIB JANTHO,"","",2013-01-01,APBN,2013,Pengadaan Barang,266252,762539000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
25,1001,1741025,LPSE Kementerian Pendidikan dan Kebudayaan,Kementerian Pendidikan dan Kebudayaan,1697025,Pengadaan Jasa Konsultansi Perencanaan Renovasi Lanjutan Gedung Asrama B Lantai 2 Menjadi Lantai 3,Panitia Lelang Pembuatan Tandon dan Pengolahan Air LPMP 2012,141982000,"","",143330000,2012-12-26,Lembaga Penjamin Mutu Pendidikan (LPMP) Jawa Timur,"","",2013-02-08,APBN,2012,Jasa Konsultansi,49025,144422000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
105,1105,516105,LPSE Kementerian Dalam Negeri,Sekretariat Jenderal,495105,Penyusunan Master Plan Pengembangan Kawasan Strategis Cepat Tumbuh Provinsi Jawa Timur,Pengadaan Barang/Jasa Ditjen Bina Pembangunan Daerah Kemendagri Tahun 2012-2013,882200000,"","",900000000,2012-12-20,Ditjen Bina Pembangunan Daerah,"","",2013-03-01,APBN,2012,Jasa Konsultansi,14105,900000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
218,6218,801218,LPSE Kementerian Kelautan dan Perikanan,BPSDMKP,873218,Pengadaan Bahan Makanan Siswa SUPM Sorong Semster I TA 2013,Pengadaan bahan makanan siswa SUPM N Sorong 2013,975327400,cv. rampat maju,02.689.834.6-9510,1215000000,2012-12-20,SUPM N Sorong,"","",2013-01-03,APBN,2013,Pengadaan Barang,186218,1215000000,366218,14748,Jakarta Pusat (Kota),DKI Jakarta
252,25999,915252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TENGAH,898252,Pengadaan bahan makanan narapidana/tahanan Rutan Blora TA. 2013,Pengadaan bahan makanan narapidana/tahanan Rutan Blora TA. 2013,492344800,"","",578376372,2012-12-01,Rumah Tahanan Negara Klas IIB Blora,"","",2012-12-31,APBN,2013,Pengadaan Barang,386252,578525000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
47,5047,4578047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4113047,Pengadaan Makanan Penambah Daya Tahan Tubuh,Unit Layanan Pengadaan Rumah Sakit Ketergantungan Obat Jakarta TA 2012,646859400,CV. D & D Bersaudara,31.220.017.3-4110,776239200,2012-12-31,Rumah Sakit Ketergantungan Obat Jakarta,"","",2013-01-23,APBN,2012,Pengadaan Barang,87047,850200000,4412047,14748,Jakarta Pusat (Kota),DKI Jakarta
105,1105,475105,LPSE Kementerian Dalam Negeri,Sekretariat Jenderal,452105,Pengadaan Sewa Mesin Fotocopy Multifungsi,Pekerjaan Pengadaan Barang dan Jasa Lainnya Setjen Tahun 2012 ,751736700,"","",765000000,2012-12-11,Sekretariat Jenderal,"","",2012-12-28,APBN,2013,Pengadaan Barang,3105,767718000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,27999,1035252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TIMUR,1042252,Pengadaan Bahan Makanan Untuk Narapidana dan Tahanan Pada Lembaga Pemasyarakatan Klas IIB Tulungagung Tahun Anggaran 2013,Pengadaan Bahan Makanan Napi/Tahanan pada Lapas Klas IIB Tulungagung TA. 2013,1002778000,"","",1021938558,2012-12-08,Lembaga Pemasyarakatan Klas IIB Tulungagung,"","",2012-12-31,APBN,2013,Pengadaan Barang,186252,1022000000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
47,12047,4532047,LPSE Kementerian Kesehatan,BADAN PENGEMBANGAN DAN PEMBERDAYAAN SDM KESEHATAN,4081047,Pengadaan Seragam Mahasiswa Poltekkes Kemenkes Surabaya,Panitia Pengadaan Barang/Jasa Poltekkes Surabaya,1298368500,"","",1326302500,2012-12-13,Politeknik Kesehatan Kemenkes Surabaya,"","",2013-01-21,BLU,2013,Pengadaan Barang,112047,1376900000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
209,1209,632209,LPSE Kabupaten Batang,Pemkab Batang,520209,Belanja Premi Asuransi Kesehatan PTT dan Satpam,DPPKAD-Pokja Premi Asuransi,258720000,"","",265574400,2012-12-05,"Dinas Pendapatan, Pengelolaan Keuangan Daerah dan Aset Daerah","","",2012-12-20,APBD,2012,Jasa Lainnya,41209,266000000,"",14810,Batang (Kab.),Jawa Tengah
338,9338,706338,LPSE Kabupaten Nunukan,DPU KAB.NUNUKAN,651338,Pekerjaan Peningkatan Jalan SP1 – Sekikilan Kecamatan TulinOnsoe,PBJ BINA MARGA 11 MY,22345873000,"","",14766290000,2012-12-11,Dinas Pekerjaan Umum Kab. Nunukan,"","",2013-01-09,APBD,2012,Pekerjaan Konstruksi,10338,15000000000,"",14907,Nunukan (Kab.),Kalimantan Timur
109,20109,1442109,LPSE Kementerian Energi dan Sumber Daya Mineral,"Pusat Penelitian dan Pengembangan Teknologi Minyak dan Gas Bumi ""LEMIGAS""",1190109,Pengadaan Barang Meubelair Gedung Laboratorium Sarana Litbang,Panitia Pengadaan Barang ,1458200000,"","",1499683000,2012-12-14,"Pusat Penelitian dan Pengembangan Teknologi Minyak dan Gas Bumi ""LEMIGAS""","","",2013-01-30,APBN,2013,Pengadaan Barang,18109,1499683000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,7999,2620114,LPSE Kementerian Perhubungan,Ditjen Phb Udara,2703114,Pekerjaan Pengadaan Solar Cell Kapasitas 240 kVA di Bandara Komodo-Labuan Bajo,PANITIA PENGADAAN BARANG/JASA PADA SATKER DIREKTORAT BANDARA TA.2013,8966111000,"","",8997428000,2012-12-21,DIREKTORAT BANDAR UDARA,"","",2013-05-16,APBN,2013,Pengadaan Barang,238114,9000000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,25999,918252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TENGAH,901252,Pengadaan bahan makanan narapidana/tahanan Rutan Demak TA. 2013,Pengadaan bahan makanan narapidana/tahanan Rutan Demak TA. 2013,465936000,"","",479489000,2012-12-01,Rutan Demak,"","",2012-12-21,APBN,2013,Pengadaan Barang,397252,496400000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
252,24999,1040252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA BARAT,1046252,Pengadaan Bahan Makanan Keperluan Narapidana/ Tahanan ,PANITIA PENGADAAN BARANG/BAHAN MAKANAN NARAPIDANA DAN TAHANAN LP SUKABUMI 2013,1808627500,"","",1867767950,2012-12-11,LAPAS SUKABUMI,"","",2013-01-01,APBN,2013,Pengadaan Barang,301252,1867786000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
12,497001,1890012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1864012,Pengadaan Jasa Kebersihan Pihak Ketiga dan ABHP Kebersihan Tahun Anggaran 2013,ULP Pokja APBD Lingkungan RSUD Dr. Doris Sylvanus TA 2012,1101600000,"","",1296000000,2012-12-07,RSUD Dr. Doris Sylvanus,"","",2012-12-31,APBD,2013,Pengadaan Barang,15012,1297800000,"",14873,Palangka Raya (Kota),Kalimantan Tengah
267,2267,481267,LPSE Provinsi Bengkulu,UNIT LAYANAN PENGADAAN PROPINSI BENGKULU,433267,Pengadaan Kendaraan Dinas/Operasional Jenis Microbus Untuk Kantor Perwakilan Provinsi Bengkulu di Jakarta,POKJA I,764586900,"","",785400000,2012-12-06,POKJA I,"","",2012-12-19,APBD,2012,Pengadaan Barang,14267,788000000,"",14737,Bengkulu (Kota),Bengkulu
268,1268,468268,LPSE Kabupaten Bulungan,PEMERINTAH KABUPATEN BULUNGAN,322268,PENGADAAN BANTUAN PANGAN NON BERAS,Dinas Tenaga Kerja dan Transmigrasi (APBN),3216834000,"","",3239514000,2012-12-26,Dinas Tenaga Kerja dan Transmigrasi,"","",2013-01-16,APBN,2013,Jasa Lainnya,34268,3240000000,"",14902,Balikpapan (Kota),Kalimantan Timur
114,7999,2514114,LPSE Kementerian Perhubungan,Ditjen Phb Udara,2595114,Rehabilitasi Acces Road PKP-PK 1.895 M2,PANITIA PELELANGAN/PENGADAAN BARANG/JASA BANDARA RAHADI OSMAN KETAPANG,1792760000,"","",1804500000,2012-12-17,BANDAR UDARA RAHADI OSMAN KETAPANG,"","",2013-01-28,APBN,2013,Pekerjaan Konstruksi,266114,1804549000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,9999,2437114,LPSE Kementerian Perhubungan,Badan Peng. SDM Perhubungan,2501114,Pengadaan Belanja Konsumsi Lulusan Pelatihan SDM Perhubungan Laut (Lelang Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA BELANJA BARANG DAN MODAL BADAN LAYANAN UMUM,2886700000,"","",3618140000,2012-12-05,Sekolah Tinggi Ilmu Pelayaran,"","",2013-01-02,APBN,2013,Pengadaan Barang,71114,3618140000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,24999,935252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA BARAT,928252,Pengadaan Bahan Makanan Narapidana/Tahanan Lembaga Pemasyarakatan Subang,PANITIA PENGADAAN BARANG/BAHAN MAKANAN NARAPIDANA DAN TAHANAN LP KLAS IIA SUBANG,2378404000,"","",2609823726,2012-12-03,LAPAS KLAS IIA SUBANG,"","",2013-01-05,APBN,2013,Pengadaan Barang,292252,2609860000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
20,21001,835020,LPSE Kota Banda Aceh,Pemerintah Kota Banda Aceh,735020,Langganan Bandwidth Internet pada Sekretariat Daerah Kota Banda Aceh,Pokja Pengadaan Barang/Jasa Lainnya Pekerjaan Langganan Bandwidth Internet,350175870,"","",600000000,2012-12-26,Bagian Administrasi Pembangunan Sekretariat Daerah Kota Banda Aceh,"","",2013-01-10,APBD,2013,Jasa Lainnya,34020,600000000,"",14638,Banda Aceh (Kota),Aceh
114,5999,2810114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2873114,SUPERVISI PENATAAN SPOOR EMPLASEMEN DI STASIUN PEMATANG SIANTAR (LELANG TIDAK MENGIKAT),PANITIA PENGADAAN JASA KONSULTANSI KONSTRUKSI PERKERETAAPIAN SUMUT TA.2013,154198000,"","",179817000,2012-12-28,PENGEMBANGAN PERKERETAAPIAN SUMATERA UTARA,"","",2013-03-15,APBN,2013,Jasa Konsultansi,394114,180000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
120,2120,271120,LPSE Kabupaten Lombok Tengah,ULP Kabupaten Lombok Tengah,255120,Peningkatan Jalan Kabupaten Program PIP Paket II,Panitia Pengadaan Barang/Jasa Bidang BM pd Dinas PU Kab.Loteng Th.2012 (APBDP),17870069000,"","",19466746000,2012-12-26,Dinas Pekerjaan Umum Kab. Lombok Tengah,"","",2013-01-28,APBD,2012,Pekerjaan Konstruksi,8120,19621500000,"",14980,Lombok Tengah (Kab.),Nusa Tenggara Barat
105,1105,466105,LPSE Kementerian Dalam Negeri,Sekretariat Jenderal,442105,LMA Provincial Level RISE Paket I (Wilayah Sumatera Bagian Utara),Pengadaan Barang/Jasa Ditjen Bina Pembangunan Daerah Kemendagri Tahun 2012-2013,2399000000,"","",2432125000,2012-12-10,Ditjen Bina Pembangunan Daerah,"","",2013-02-01,APBN,2013,Jasa Konsultansi,14105,2432125000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
218,6218,796218,LPSE Kementerian Kelautan dan Perikanan,BPSDMKP,857218,Jasa Konsultansi Analisis Mengenai Dampak Lingkungan (AMDAL),Panitia Pembangunan Pengembangan Kapasitas Kelembagaan STP Jakarta,416185000,"","",449845000,2012-12-14,Sekolah Tinggi Perikanan Jakarta,"","",2013-01-28,APBN,2013,Jasa Konsultansi,150218,450000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
139,1139,373139,LPSE Kabupaten Bangka Tengah,LPSE Bangka Tengah,324139,"Peningkatan Jl. M. Hatta dan Jl. TK Berok Kec. Koba Sep. 1,8 Km",Pokja II Pekerjaan Konstruksi,2573663000,"","",2657650000,2012-12-27,DINAS PEKERJAAN UMUM,"","",2013-02-11,APBD,2013,Pekerjaan Konstruksi,4139,2657650000,"",15059,Bangka Tengah (Kab.),Kep. Bangka Belitung
252,15999,1221252,LPSE Kementerian Hukum dan HAM RI,KANWIL RIAU,1234252,Pengadaan Bahan Makanan narapidana/Tahanan Lembaga Pemasyarakatan Kelas IIB Pasir Pangaraian tahun Anggaran 2013,PENGADAAN BAHAN MAKANAN TAHANAN/NAPI,1650896000,"","",1726012000,2012-12-23,LEMBAGA PEMASYARAKATAN KLAS IIB PASIR PANGARAIAN,"","",2013-01-14,APBN,2012,Pengadaan Barang,475252,1763534000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
212,3212,727212,LPSE Kementerian Pertanian,Kementerian Pertanian,698212,Pengadaan Alat Pengolah Data,Pengadaan Alat Pengolah Data ,373791000,"","",374642000,2012-12-17,Balai Penelitian Lingkungan Pertanian Pati,"","",2013-01-23,APBN,2012,Pengadaan Barang,43212,375406000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
252,39999,1200252,LPSE Kementerian Hukum dan HAM RI,KANWIL NUSA TENGGARA BARAT,1219252,Pengadaan Bahan Makanan Narapidana/Tahanan pada Lapas Klas II A Mataram,Pengadaan Bahan Makanan Narapidana Lembaga Pemasyarakatan Mataram,2177274050,"","",2181067750,2012-12-19,Lembaga Pemasyarakatan Mataram,"","",2013-01-11,APBN,2013,Pengadaan Barang,634252,2196570000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
114,9999,2485114,LPSE Kementerian Perhubungan,Badan Peng. SDM Perhubungan,2570114,Pengadaan Belanja Bahan Taruna Peserta Pembentukan SDM Perhubungan Laut (Lelang Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA BELANJA BARANG DAN MODAL BADAN LAYANAN UMUM,4616150,"","",2540538000,2012-12-14,Sekolah Tinggi Ilmu Pelayaran,"","",2013-01-11,APBN,2013,Pengadaan Barang,71114,2540538000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2657114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2745114,Pembangunan Jembatan BH.776 Antara Luwung-Sindanglaut. Paket : JB.13-02(Tidak Mengikat),PANITIA PENGADAAN BARJAS KONSTRUKSI SATKER PEMB. J. GANDA CIREBON KROYA TA 2013,12668454000,"","",13237674000,2012-12-23,PENGEMBANGAN JALUR GANDA CIREBON-KROYA,"","",2013-02-19,APBN,2013,Pekerjaan Konstruksi,397114,13237674000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2464114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2547114,Subsidi Pengoperasian Angkutan Laut Perintis Kode Trayek R-20 (Lelang Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA PEMERINTAH KANTOR ADPEL L.SAY MAUMERE TA.2013,5418656804,"","",5450300000,2012-12-11,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN L. SAY MAUMERE,"","",2013-01-03,APBN,2013,Jasa Lainnya,106114,5450300000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
127,294127,11938127,LPSE Provinsi Daerah Khusus Ibukota Jakarta,Suku Dinas Perindustrian dan Energi Kota Adm.Jakarta Barat,11246127,Pemeliharaan Lampu Penerangan Jalan Kec. Palmerah Periode Januari s.d Juni 2013,PPBJ Sudin Perindustrian & Enegi Jakarta Barat TA 2012,238791366,"","",291356120,2012-12-27,Sudin Perindustrian dan Energi Jakarta Barat,"","",2013-02-01,APBD,2013,Pekerjaan Konstruksi,1222127,300000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
460,1460,3460,LPSE Kabupaten Aceh Selatan,LPSE Kab Aceh Selatan,3460,PENGADAAN SURAT SUARA PEMILU BUPATI DAN WAKIL BUPATI ACEH SELATAN,PANITIA LELANG KIP ,352768728,"","",363741600,2012-12-24,KOMISI INDEPENDEN PEMILIHAN,"","",2013-01-09,Lainnya,2012,Pengadaan Barang,5460,711312075,"",14642,Aceh Selatan (Kab.),Aceh
69,1069,598069,LPSE Badan Pengkajian dan Penerapan Teknologi,BPPT,442069,Cleaning Service Gedung II,Pokja Tim Program Dukungan Manajemen dan Pelaksanaan Tugas Teknis lainnya 2012,1109562630,"","",1216884900,2012-12-05,BPPT-Jakarta,"","",2013-01-04,APBN,2013,Jasa Lainnya,1069,1221000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,36999,1041252,LPSE Kementerian Hukum dan HAM RI,KANWIL SULAWESI TENGGARA,1047252,Pengadaan Bahan Makanan Narapidana/Tahanan pada Rumah Tahanan Negara Klas IIB Raha,Pokja Pelelangan Bama Narapiidana/Tahanan pada Rutan Klas IIB Raha Tahun 2013,476200000,"","",483637000,2012-12-08,Rumah Tahanan Negara Klas IIB Raha,"","",2013-01-01,APBN,2013,Pengadaan Barang,356252,483648000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
27,3027,2187027,LPSE Provinsi Sumatera Utara,PemProv Sumatera Utara,1912027,Pengadaan Sampul dan Segel,Panitia PBJ Penyelenggaraan Pemilu Gubernur dan Wakil Gubernur Sumut Tahun 2013,509294005,"","",690241852,2012-12-21,Komisi Pemilihan Umum Provsu,"","",2013-01-23,Hibah/Grant,2012,Jasa Lainnya,255027,783882580,"",14666,Medan (Kota),Sumatera Utara
114,6999,2523114,LPSE Kementerian Perhubungan,Ditjen Phb Darat,2605114,Pengadaan dan Pemasangan Perlengkapan Jalan Segmen Campalagian-Batas Sulsel (pelelangan tidak mengikat),PANITIA PENGADAAN BARANG/JASA PEMELIHARAAN FASILITAS KESELAMATAN LLAJ SULBAR,1943463000,"","",1948909000,2012-12-17,PENGEMBANGAN LLAJ SULAWESI BARAT,"","",2013-02-07,APBN,2013,Pengadaan Barang,297114,2000000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
114,6999,2522114,LPSE Kementerian Perhubungan,Ditjen Phb Darat,2604114,Pengadaan dan Pemasangan Perlengkapan Jalan Segmen Tapalang-Majene (pelelangan tidak mengikat),PANITIA PENGADAAN BARANG/JASA PEMELIHARAAN FASILITAS KESELAMATAN LLAJ SULBAR,1944297000,"","",1949300000,2012-12-17,PENGEMBANGAN LLAJ SULAWESI BARAT,"","",2013-02-07,APBN,2013,Pengadaan Barang,297114,2000000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
127,294127,11937127,LPSE Provinsi Daerah Khusus Ibukota Jakarta,Suku Dinas Perindustrian dan Energi Kota Adm.Jakarta Barat,11245127,Pemeliharaan Lampu Penerangan Jalan Kec. Kebon Jeruk Periode Januari s.d Juni 2013,PPBJ Sudin Perindustrian & Enegi Jakarta Barat TA 2012,268354020,"","",291593720,2012-12-27,Sudin Perindustrian dan Energi Jakarta Barat,"","",2013-02-01,APBD,2013,Pekerjaan Konstruksi,1222127,300000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,24999,929252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA BARAT,922252,Pengadaan Bahan Makanan Narapidana/Tahanan pada Lembaga Pemasyarakatan Klas IIB Purwakarta,PANITIA PENGADAAN BAHAN MAKANAN NAPI/TAHANAN LP PURWAKARTA TA. 2013,1093413000,"","",1190055000,2012-12-03,LAPAS PURWAKARTA ,"","",2013-01-13,APBN,2013,Pengadaan Barang,299252,1190119000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
194,1194,483194,LPSE Kementerian Tenaga Kerja dan Transmigrasi,Badan Penelitian Pengembangan dan Informasi,656194,Langganan Jaringan Komunikasi Data,Panitia Pengadaan Barang dan Jasa Sekretariat Balitfo,2449933200,"","",2510773200,2012-12-05,Sekretariat Balitfo,"","",2013-01-03,APBN,2012,Pengadaan Barang,1194,2520000000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
114,3999,2478114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2563114,Subsidi Pengoperasian Kapal Perintis Pangkalan Bima Kode Trayek R-14 Tahun Anggaran 2013,PANITIA PENGADAAN JASA PEKERJAAN SUBSIDI ANGKUTAN LAUT PERINTIS PANGKALAN BIMA,4155053095,"","",4166595000,2012-12-13,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN BIMA,"","",2012-12-31,APBN,2013,Jasa Lainnya,307114,4167317000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,29999,1087252,LPSE Kementerian Hukum dan HAM RI,KANWIL KALIMANTAN SELATAN,1102252,Pengadaan Bahan Makanan Napi/Tahanan Rumah Tahanan Negara Klas IIB Rantau,Pokja IV Pengadaan Bahan Makanan Napi/Tahanan,565350900,"","",571897415,2012-12-10,RUTAN RANTAU,"","",2012-12-31,APBN,2013,Pengadaan Barang,577252,571905000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
170,15170,1850170,LPSE Kementerian Agama,UIN Sultan syarif Kasim Riau,1837170,Cleaning Service Kampus II (Raja Ali Haji) UIN Suska Riau,Pokja Pengadaan Barang/Jasa Non Konstruksi UIN Suska Riau 2012,1820440000,"","",1845379000,2012-12-13,ULP UIN SUSKA RIAU,"","",2013-01-09,APBN,2013,Jasa Lainnya,12170,1850000000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
252,19999,1146252,LPSE Kementerian Hukum dan HAM RI,KANWIL LAMPUNG,1179252,Pengadaan Bahan Makanan Keperluan Narapidana/Tahanan Lembaga Pemasyarakatan Klas IIA Kalianda Tahun Anggaran 2013,PENGADAAN BAHAN MAKANAN KEPERLUAN NARAPIDANA/TAHANAN DI LAPAS KLAS IIA KALIANDA,1364192000,"","",1400063650,2012-12-14,LAPAS KLAS IIA KALIANDA,"","",2013-01-01,"",2013,Pengadaan Barang,703252,1400140000,"",14752,Jakarta Selatan (Kota),DKI Jakarta
